4079,3615.7,11117,31.893,11485
4080,7395.8,9454.6,-53.141,22217
4080,5356.6,17066,-109.49,12343
4081,10732,10121,51.26,19806
4082,13219,12696,105.63,12032
4083,10513,18843,-200.16,40950
4084,13887,15439,-108.49,15234
4085,9167.2,18042,-144.97,3651
4087,11027,9324.9,-32.674,5752.8
4087,4215.4,15824,-234.78,15421
4089,11852,14150,163.09,13408
4089,10255,11194,136.41,7973.8
4091,1565,8470.5,-114.07,11636
4092,14827,916.18,-25.987,8449.7
4096,11815,5415.7,29.411,6426.9
4097,4445.8,20487,14.543,22320
4098,16689,20119,-47.43,18493
4098,11910,2833.9,193.71,81540
4098,10781,14522,28.326,12741
4099,10917,4648.2,181.56,22454
4099,7126.2,18633,-142.31,4239.4
4100,12076,12906,107.88,16326
4101,9250.2,2244.3,-167.41,13305
4101,4924.8,4626.1,-131.6,25872
4101,2887.1,11567,-142.64,13053
4102,7923.2,4784.3,220,33045
4104,14963,10047,-82.606,28581
4105,9191.8,13723,-36.62,9904.1
4105,3502.6,7726.3,-198.81,13542
4106,6456.7,14452,-41.579,15423
4108,2896,11564,-167.62,5985.1
4109,15103,14153,-255.82,9831.8
4110,10318,14340,-9.5059,12749
4110,9063.7,18618,-122.85,40801
4111,13036,15757,17.807,48656
4112,14260,11295,-248.9,7557.2
4112,6165.6,5453.3,-68.37,8172.2
4112,4932.8,4256.9,-149.71,14200
4112,4609.9,6344.2,27.02,46693
4115,11944,4284.8,179.31,13250
4115,6824.3,16964,-40.035,7459.6
4115,4386.1,15198,-98.415,12120
4115,3983,4754.1,-311.1,38052
4116,15108,8712.8,16.161,6093.5
4116,12467,7592,192.23,4143.9
4116,9808.8,11260,19.15,8800.6
4116,9749.7,14020,-70.169,11422
4116,7606.9,4953.1,-80.003,14564
4118,17139,5461.9,-101.94,66216
4120,11124,17274,31.246,42734
4120,3580,12887,95.961,5622.5
4121,8271.5,4637.7,-65.067,3256.7
4121,6747.2,7260.4,-108.1,14146
4121,6255.2,13277,-44.791,13814
4123,16886,10126,106.65,9020.5
4123,14774,15038,-298.48,78089
4123,14269,11301,-221.62,16658
4125,5545.3,15041,-71.731,25316
4126,15947,5980.7,-338.64,88797
4126,10402,11855,-84.955,7883.9
4127,10935,4655.2,230.22,6056.3
4127,2708.3,11548,-213.58,40927
4130,11125,17279,27.892,15774
4130,10608,8031.8,-44.791,22724
4130,6004.4,3321.6,-248.32,21760
4130,4101.9,13845,-17.342,19716
4133,11149,15629,-18.076,9730.1
4133,6464.8,13656,-95.257,13536
4135,5691.8,5840.3,-30.528,13896
4138,13928,9501.7,92.239,25008
4138,8321.3,7498.2,21.78,25452
4138,6425.9,11018,-48.778,13973
4138,4336.8,15148,-94.18,31385
4138,1887.6,10180,337.13,7924.3
4139,9918.5,17448,74.469,5075.4
4140,14278,11313,-296.23,18954
4140,6038.5,12064,-144.34,23901
4141,15457,12381,-290.3,12874
4141,2726.4,11552,-213.69,5226.9
4142,14710,14965,-311.57,5858
4142,14140,2789.4,-261.56,12589
4142,12209,2494.1,143.83,14117
4142,7836.6,6152.8,-77.163,33633
4142,3890.8,11951,62.993,48840
4143,13320,15648,-50.92,2892.6
4143,8454.2,8602.4,-10.685,99604
4146,12457,8585.6,20.784,36194
4148,7007.4,2323.4,307.34,21754
4149,11827,4269.8,218.97,11259
4151,9978,1629.5,-208.78,31714
4151,4613.8,16279,-179.82,16144
4153,7708.1,17718,-8.5995,27347
4154,14772,15175,-299.45,7087.8
4156,12652,3831.5,156.7,66925
4157,11008,786.98,-381.29,13456
4157,4550.6,14351,4.4735,50903
4159,13334,8205.4,154.6,66063
4159,7190.4,15084,-53.412,32204
4160,13334,8195.8,175.81,4073.9
4160,11843,9240.2,-202.2,32229
4160,11535,13440,125.02,6958.7
4160,11503,10741,51.136,23708
4160,7178.7,10743,-171.77,18881
4161,15261,11739,-259.52,17394
4162,13701,4219,11.086,20451
4162,10053,19500,-270.52,11666
4162,8863.5,6241.8,53.712,24728
4162,8599.2,17090,-87.861,19494
4163,11643,6089.9,32.886,4605.5
4163,3679.8,13450,-104.66,4866.7
4164,7241.9,9212.3,-93.897,81767
4165,3534.9,5747.5,-273.46,4840.4
4166,14288,11317,-281.26,6976.8
4167,11396,16896,-7.8725,10659
4167,5038.7,6213,35.506,20808
4168,10598,1430.1,-106.48,8062.9
4168,3631.4,8431.5,-233.95,4726.6
4169,8686.4,4043.7,76.496,14582
4171,10169,18761,-70.588,27353
4171,8388.5,8291.1,-35.579,34439
4172,13776,9681.6,76.632,19561
4172,12860,10649,74.328,3710.1
4172,5187.1,12338,-431.98,15148
4172,1903,4318.7,-6.7159,10646
4173,11129,4213.9,272.79,20365
4174,9432,4153.5,85.071,25648
4174,9107.9,18605,-224.32,16667
4174,5490.6,12384,-165.2,32864
4176,8984.9,15056,-13.685,15171
4176,3754.6,14474,-162.04,6392.7
4177,5039.8,6193.1,50.683,7397.2
4178,11370,7125.5,-13.704,45836
4178,7966.1,3496.3,-59.52,26363
4179,6025.2,18264,-183,54161
4180,6796.5,3068.3,-214.54,10004
4182,14448,14687,-208.04,11250
4182,12041,3416.7,197.67,4764.1
4183,11883,9245.9,-251.17,7327.4
4184,9085.2,18450,-28.911,12542
4185,14740,4834.9,-80.395,10459
4186,9444,4158.1,127.34,4239.9
4187,10745,2570.6,51.128,7207.8
4187,8090.1,3781.9,-87.203,22205
4187,5530.6,7761.2,-162.33,20355
4190,7235.1,9212,-90.733,23205
4190,4441.9,17186,-350.22,11651
4191,6182.9,16656,-382.22,30503
4192,6914.5,4657.9,-41.008,18124
4193,11688,9873.8,116.28,9451.2
4193,9092.4,4560.8,64.99,36130
4193,3954.2,7377.9,-143.93,12859
4196,9629,7004.6,-102.08,12001
4197,10466,12617,-3.5925,31192
4197,6791.6,3080,-207.25,18854
4199,12183,14959,152.26,5184.7
4203,12926,4408.7,138.4,6377.7
4203,12665,5337.4,47.566,19549
4204,15200,8057.6,157.84,11999
4206,15360,14507,-444.75,21013
4206,2917.4,11461,-212.84,15824
4208,10993,1045.1,-312.33,10053
4208,6469.8,13566,-11.999,8791.6
4211,5724.4,18584,-275.03,5828
4211,1531.8,8446.9,48.529,9833.8
4212,6172.4,16654,-394.77,9279.3
4213,15107,11403,-255.68,5552.1
4213,12670,5344,23.889,26510
4213,11872,14230,184.75,28359
4214,11545,8875.1,163.64,20443
4215,14688,2210.2,60.082,18319
4215,4485.1,16289,-181.05,15334
4216,10678,2594.4,16.36,10759
4216,6466.9,13559,2.8437,20122
4217,11348,5155.3,181.81,52169
4218,4866.6,5781.7,-26.278,33211
4222,15371,14514,-374.13,10485
4223,4059.9,15919,-208.95,3467.9
4224,13288,2981.2,101.94,1.0483e+05
4225,14134,12681,80.783,8268.3
4226,12139,12959,123.96,9565.4
4227,10940,14108,97.88,30877
4227,5882.5,13392,-29.413,8994.8
4228,10229,1817.8,-52.994,33632
4229,13795,10856,149.21,37024
4229,3259.1,13454,-166.3,6635.1
4230,8478,6754.2,82.175,19550
4232,4860.5,5772.9,-7.9847,10683
4232,4554,11569,239.88,3401.8
4233,10482,5180.1,128.69,24047
4234,2691.1,6616.8,-377.21,8292
4235,14788,15172,-316.64,18229
4235,6088.7,3309,-240.58,16872
4235,3708.6,8460.3,-226.21,10215
4236,12386,11322,101.64,10631
4237,14127,12689,129.82,12762
4237,2727.8,11525,-153.29,8432.8
4238,8451.7,14111,-130.19,4017.9
4238,3394.2,10437,-12.754,16245
4239,9086.6,17985,-88.022,5822.5
4239,2952.1,7831.4,-296.92,9453.7
4240,14921,10141,-1.7597,10783
4240,5637.8,7701.2,-51.993,8462.2
4240,5522.3,5267.6,29.737,21565
4241,3926.8,5029.3,-296.23,8141.1
4243,12294,5963.2,50.619,12667
4243,11457,17219,27.201,29957
4243,5411.2,12197,-154.53,7654.4
4243,2470.7,12258,-394.58,7081.7
4244,6078.6,3304.3,-216.69,6373.8
4244,5209.6,16038,-103.4,92342
4246,11267,12584,104.11,10643
4246,3924.9,13106,22.741,2462.7
4247,14422,15529,-196.2,9223.6
4247,3643.4,13177,-39.959,52593
4248,5735.3,7650.2,-146.94,11906
4248,3781.7,13149,-155.78,5593.3
4249,4328.5,14994,-70.426,45920
4250,10978,5232.2,149.24,6980.3
4250,6131.7,9654.1,-295.64,17533
4251,14191,2829.9,-251.98,5831.1
4251,10272,8375.1,-66.469,9465
4251,10272,14511,1.3203,37167
4252,15189,8693.1,25.272,10142
4252,10289,1881.1,-90.38,25690
4253,13554,10750,194.85,1.025e+05
4254,10588,18850,-182.58,23702
4254,1508.5,8442.1,27.163,7314
4255,14383,15532,-197.46,6673.9
4259,10661,18826,-263.14,3253.6
4259,6078.1,3314.2,-236.06,23430
4259,2431.1,15150,151.19,11880
4260,12578,10753,109.97,12372
4260,10836,18875,-401.99,47793
4262,10361,16801,144.07,66282
4262,7969,3499.6,-140.58,10025
4262,7024.6,14954,-3.8033,8521.4
4265,14095,12661,185.11,23899
4266,9678.9,9508.7,-9.6627,34856
4266,5073,15810,6.3426,2251.1
4267,10986,18907,-309.09,20003
4268,6799.4,3006.1,-227.24,27362
4268,6810.7,9948.4,-134.89,13163
4268,6785.6,2995,-240.08,4869.3
4269,14303,6196.2,125.88,19362
4269,5050.3,4234.2,-179.3,18937
4270,2084.8,15516,167.07,10926
4271,8516.6,10729,-176,4953.2
4271,7216.5,4455.8,-119.88,11100
4272,11452,16898,-6.082,6282.7
4274,7819.7,1785.9,-348.54,49163
4275,9738.9,8204,-14.521,42128
4275,8022.7,8709.6,65.5,33248
4278,6186.5,12352,212.87,8425.6
4279,12459,4148.2,108.48,58024
4279,11961,6327.4,47.854,17092
4279,10227,1795.4,-143.75,48726
4279,7601.5,14189,42.843,21567
4280,8609.9,6357.9,51.588,11830
4281,4863.3,5706.4,11.792,27041
4282,15173,13099,-68.443,3833.9
4283,14543,9508.7,209.3,30036
4283,9089.9,18574,-171.36,13106
4283,7956,1910.7,-420.58,4805.4
4284,3112.7,7359.6,-194.41,7781.9
4290,10385,5386.8,170.28,12344
4291,14403,16278,170.16,4903.6
4291,14264,5387.2,41.029,38808
4291,9078.2,17991,-136.89,9027.9
4291,7303.4,3421.1,-166.56,30751
4292,11415,11608,76.755,27601
4294,15173,4591.1,-214.15,5352.3
4294,9770,11214,-4.8767,2440.5
4294,4431.3,7572.5,266.84,5302.8
4295,11882,7004,69.038,9286.5
4298,14212,2725.2,-321.28,20791
4298,12489,14456,191.42,11731
4298,8174.7,3262.6,-25.83,24748
4299,9607.1,5913.3,113.34,8461.9
4299,7561.6,13037,-26.705,2858.2
4300,12166,16715,118.53,30650
4300,9672.4,12430,-4.219,7474.9
4302,6998.4,9796,-177.48,25066
4306,4238.4,5248.1,-210.04,20510
4308,14205,5129,112.21,19426
4308,9077.3,17982,-87.145,8501.5
4309,4974.8,4232.7,-131.4,6648.6
4312,8189.3,18416,-83.89,76122
4312,7727.2,16909,11.241,25140
4312,3404.6,19440,-137.34,5832.3
4313,12188,14727,127.07,33370
4314,3605.1,16877,-267.69,3642.6
4316,7758.1,15534,-43.804,11619
4316,6599.1,15436,-94.401,12589
4316,6189.6,5515.8,-26.665,11854
4316,4317.8,14156,69.406,17648
4317,14205,5125.3,76.547,36044
4317,4391.4,12894,50.156,13231
4319,6069.5,11959,-132.06,20679
4324,11141,15622,7.0591,17399
4325,15218,6670.5,45.13,7669
4326,12226,11443,101.75,3386.7
4326,10842,9415.9,66.57,3516.6
4327,5777.2,15702,-118.44,19505
4328,11413,8937.9,4.3477,5109.4
4328,9421.4,17348,-37.629,18524
4328,9159.8,13265,-112.11,3652
4329,7322.6,4909.3,-13.681,3092.4
4330,15227,6665,31.295,7142.7
4330,10760,8841.7,2.3451,3465.9
4330,3661.4,16764,-269.2,10162
4331,3462.6,6653.9,-240.59,14765
4332,11955,15191,100.12,14747
4333,4979.7,12234,-156.77,48733
4334,12293,11495,205.29,2.1972e+05
4334,8363.6,12076,-61.636,32388
4334,3086.5,6353.5,111.48,6348.3
4336,11598,18000,-119.27,43667
4337,12692,3575.8,176.22,20664
4337,6539.4,2534.7,123.87,11224
4338,13601,5207.4,-41.74,29695
4339,11354,7056.9,-6.6662,10602
4339,11099,12900,-14.95,8292.9
4339,3081.7,6339.4,113.88,13932
4340,5841.4,1051.2,225.78,8111.7
4341,9664.1,4762.8,95.628,34387
4343,15861,6142.7,-328.51,10596
4343,13527,13553,119.94,5952
4345,11961,10081,61.323,6833.9
4345,10025,19487,-286.49,7694.6
4345,5836.3,13341,-153.6,6978.8
4346,11819,5879.7,12.203,12675
4347,12689,6866.9,18.911,20122
4348,9935.7,17542,103.7,28128
4348,9134.1,1209.8,-334.25,22801
4352,12268,15577,-264.79,4902.7
4352,7243.9,8730.5,-47.285,3102.5
4353,4785.1,10472,-118.73,42195
4354,3676.4,13112,55.281,36599
4356,9091.4,18604,-168.26,4363.2
4356,4393.3,15081,-128.46,10654
4358,6959.7,7132,36.162,79268
4359,10783,6055.8,151.92,13779
4359,8350.4,7459.5,67.801,8640.8
4360,14112,9465.7,179.75,7129.6
4360,11870,4190.9,203.46,4875.1
4360,11646,17576,-33.884,7535.1
4360,9904.8,13058,-137.11,16008
4361,13251,2708.7,60.072,9978.3
4361,12322,1169.6,-319.43,8576.3
4361,9968.1,1550.1,-161.68,6425.3
4362,8167,3270.5,-47.778,13479
4363,11389,1673.3,-46.709,28058
4363,11140,4214.8,255.36,10813
4363,6546.3,17338,-91.597,15246
4364,11806,17564,-293.72,4303.3
4365,12004,6922.4,92.619,8748.2
4365,11926,17526,-234.44,3166.8
4365,10463,6446.4,72.159,8343
4365,7921.2,18365,-34.199,11763
4366,12016,17482,-59.198,2369.6
4366,5627.3,14838,-4.299,14558
4367,9042.9,15652,-20.101,11891
4369,8888.9,7573.3,67.912,25396
4369,8549,12995,-147.95,5910.2
4370,7136,16498,329.53,17028
4373,7388.7,14902,-17.092,16004
4374,12188,3321.3,145.13,21752
4377,3671.8,13103,56.509,8819.9
4378,3673.3,13163,16.431,2445.3
4379,8255.4,14917,-145.65,15413
4379,3649.4,11060,19.921,25687
4380,6610.5,4794.2,-20.567,31722
4381,14942,3047.9,-114.06,9369
4381,12625,3871.1,72.639,6282.6
4384,12556,12934,158.53,3816.9
4384,9956.5,7837.7,56.063,23949
4384,9023.3,7100.8,75.408,42682
4385,5818.6,13440,-89.105,44423
4385,5160.4,11875,-108.38,22908
4386,17058,9830.7,-59.704,6579
4387,14030,6508.5,72.807,7842.9
4388,13855,13889,119.81,23799
4388,11871,4151.3,145.85,7775.4
4388,11606,1827.9,-61.788,23258
4388,9892.4,17556,118.25,7142.8
4388,9058.2,8630,-16.629,5526.5
4389,10505,6403.8,0.18693,25177
4390,17060,9836.3,-36.48,8344.3
4390,11378,11595,51.697,3176.5
4391,3659.8,11040,-0.44124,3936.2
4392,10705,16516,22.595,12199
4393,9135.5,5222.4,73.501,44497
4393,7815.4,5809,-7.5639,6187.1
4395,13564,17025,-313.21,3746.9
4396,11055,6975,-27.071,23424
4397,8389.4,10363,-56.795,5761.5
4397,8223.4,3296.6,-126.72,20898
4399,12831,12965,81.209,12748
4399,10435,16217,-139.6,6153.6
4400,15410,6995.2,-17.877,17475
4401,10575,2903,137.93,26582
4402,6665.6,5006.6,90.057,14011
4402,5755.3,5560,18.719,4380.5
4404,12838,13679,260.05,3635.8
4405,12016,17485,-45.991,22749
4405,10416,16210,-173.86,3947.3
4408,11633,15327,105.52,41782
4408,10312,5764,155.27,26271
4409,12837,12972,99.961,20183
4409,10427,16203,-155.99,7970.3
4411,13845,13847,120.07,14933
4411,13265,10031,-253.33,4468.6
4412,8220.8,4580.9,-38.999,6317.8
4414,6277.9,13649,-83.7,34594
4415,15460,11260,-343.23,17823
4415,11985,11609,147.33,17245
4415,8560.7,8170.2,-67.024,3380
4416,10446,11224,71.145,6327.8
4416,4463.1,13559,80.456,16439
4417,8238.5,9945.8,-96.863,28770
4418,10511,8853.7,58.92,27071
4419,6496.2,11800,-78.506,4206.7
4419,5601.5,3845.8,-239.67,25144
4420,7836.9,12069,-103.16,12145
4421,11691,17240,105.72,13180
4421,5689.9,5729,25.267,4997.5
4422,12513,15747,107.71,13078
4422,7230.3,3408.5,-197.16,4925.9
4422,4181.9,7208.1,-74.986,2433.2
4423,12913,12708,58.173,7459.6
4423,6725.6,11630,-68.878,92609
4423,5042.4,6203.6,49.344,8089.6
4423,4462.4,17147,-380.45,35228
4424,6637,16646,-130.44,9270.6
4425,16276,13255,253.68,33489
4426,2396.8,9967.9,-327.39,37783
4427,6768.7,15470,-137.97,20991
4428,11957,17651,-50.873,15626
4428,10688,6966.2,16.771,63318
4428,7021.1,7164.1,36.881,14763
4429,9994.9,4162.4,117.79,6155.6
4430,4575.8,6355.7,18.953,16873
4431,8399,10356,-135.82,3552.1
4437,5649.3,3049.4,-340.6,22703
4438,4346.7,12306,16.694,8283
4439,14958,11885,-16.998,2903.7
4439,10082,19448,-336.27,7942
4440,16611,3020.6,343.98,58187
4440,3101.9,5669.7,-357.74,12698
4442,8892.7,4868,124.11,6170.8
4442,4662,6596.4,-41.279,4692.5
4444,4314.8,15006,-41.501,25440
4447,7677.6,5002.4,-89.67,8748.2
4447,3664,6087.3,-252.78,13597
4449,7911.8,2773.2,-149.95,6816.1
4449,6957.6,4920.8,-97.7,9758.8
4449,6803.6,9606,-156.82,7163.5
4451,13765,9639.2,94.477,9303.4
4451,12706,6881.5,-41.565,17943
4451,7778.5,9097.7,-50.612,39357
4452,14571,4645,-8.8102,13053
4452,3095.2,10309,-65.238,14705
4453,3546,5791.5,-264.66,4198
4453,3486.4,6659.4,-230.94,13620
4454,10952,5297.1,114.68,28823
4455,13417,8396.1,245.23,7183.8
4456,10259,10433,124.44,15215
4456,9520.9,7320.5,-73.726,4629.8
4457,13752,19382,262.76,24482
4458,4196.1,12973,-1.0384,5340.7
4460,15379,6994,-30.827,24470
4460,8919.5,18690,-100.47,14404
4460,4207,4891.5,-262.36,6042
4462,9342.6,2528.1,-122.21,8451.8
4464,9575.2,11529,5.3383,7056.1
4466,10302,16478,80.548,8434.1
4467,12237,10474,126.97,8150.1
4467,10270,17772,121.72,6967.7
4467,7464.6,5834.5,-132.19,6776.7
4467,2422.1,9940.3,-304.64,28910
4468,6571.8,17767,-41.818,29822
4469,14826,7729.2,159.61,20706
4469,11599,7738,112.43,38700
4469,7504,3434.3,-110.31,21466
4470,13777,16383,-278.6,22690
4471,12575,14403,54.842,6634.1
4473,2705.8,11519,-187.79,3580.6
4475,10368,11195,14.432,27644
4478,10029,13958,52.318,2970.3
4480,12273,5552.2,2.8874,19940
4481,12126,1447,-151.49,2978.3
4481,8690,13647,-89.214,27502
4481,4972.5,1579.9,-22.774,6560.2
4482,10687,1435.8,-204.58,14646
4483,11865,9243.1,-199.96,8901
4484,6934.1,12712,-136.15,20415
4485,10945,5947.3,99.472,19663
4485,9130.8,16098,-3.7201,4602.6
4486,14834,13711,-17.289,4255.1
4486,6512.3,15591,-132.96,21666
4488,12901,16794,-50.503,35432
4488,5341.3,17063,-197.66,4432
4490,12558,2545.7,12.773,3409.5
4490,3952.9,6224.5,-182.58,16039
4490,3885.3,15477,-342.26,5694.4
4491,7437.9,4343.5,-79.825,5447.2
4492,6588.2,17834,-19.843,4621.9
4492,2918.3,7845.5,-217.78,9028.6
4493,12029,4887.4,131.13,10533
4497,7615,19330,-303.48,14442
4498,11367,12043,81.678,59570
4498,10295,7186.9,27.719,14267
4498,7017,3592.3,-125.76,3151.5
4499,3848.7,15446,-306.65,3697.8
4500,9714.7,12492,-25.521,18339
4501,7245.1,3314.8,-112.5,2446.1
4502,4298.7,11431,32.754,7864.1
4503,9531,16001,42.233,33327
4504,17062,5496.4,-172.81,18052
4504,15304,4437.1,-322.83,4631.9
4504,7261.9,3326.5,-167.5,13666
4505,5430.1,6046.3,-35.969,37353
4505,3635.9,10126,-51.964,2915.3
4505,2661.9,7464,303.82,11792
4506,14511,4613.1,27.761,3131
4506,14421,15531,-201.25,7387.1
4506,12067,2352.8,59.433,7611.8
4506,9162.1,2202.2,-146.66,6230.1
4511,16983,10070,13.852,13593
4511,15093,12416,-82.033,3626.9
4511,11468,9777,99.85,14546
4511,4013.7,4688.7,-333.38,12192
4512,10177,9947,249.15,8246.5
4513,14520,4614.3,-10.29,4493.9
4515,14883,12580,45.616,4950.1
4516,12400,11411,209.62,15861
4516,4977.9,12304,-88.641,11838
4517,8555.4,10725,-91.212,14647
4517,4711.9,4610.9,-239.97,21576
4517,3852.2,15481,-337.9,6883.1
4518,5965.3,2555,-278.25,6664.5
4520,10584,9771.6,51.263,6222.5
4521,15054,11200,-195.33,21831
4521,10842,6121.5,140.65,14998
4521,2498.5,7965.3,-275.43,8544.3
4522,10578,18788,-162.28,5973
4523,14315,6212.5,116.24,33985
4523,6582.3,14379,-89.471,9214
4523,5430.1,6053.9,-29.712,58298
4523,4945.1,1460.4,-34.535,4551.2
4523,3922.7,10941,-6.3806,40475
4524,9497.3,10411,113.86,3340.3
4524,9233.1,13820,-59.958,7801.4
4524,4563,15302,-140.33,5316
4525,12394,11424,209.6,15625
4525,10452,5711.7,202.62,21387
4526,11553,8899.1,152.76,5794.4
4529,14927,12493,80.832,3475.6
4529,11931,1950.6,89.41,76164
4529,4508.6,16409,-231.98,4461.7
4530,8674.6,3986,94.705,7592.3
4531,15459,11282,-313.6,11156
4531,5622.7,4473.7,-111.09,7998.3
4532,14387,15533,-179.2,25767
4532,10304,7254.9,-54.305,5497.9
4535,9167.1,5263.4,46.337,5984.6
4536,16462,13801,199.37,5388
4538,12138,16782,108.3,35500
4539,10384,2129.8,-2.3509,2595.6
4539,3869.8,15481,-404.56,7038.9
4540,10423,11270,32.213,2985.5
4540,9868.9,2764.6,77.741,6444
4540,8710.4,16387,-58.306,13784
4543,7181.2,18679,-132.44,40740
4544,13698,17363,-338.37,6834.1
4544,3899.5,15482,-327.5,8790
4545,8021.9,9913.4,-78.563,18868
4546,10753,15580,-3.177,28430
4546,10295,17259,118.89,7860.1
4546,4441.5,12007,-56.852,12112
4547,10382,2142,-3.6172,16767
4548,10154,3421.6,172.28,60940
4549,9547.7,14422,-32.221,34949
4550,2576,11645,-301.92,5567.5
4552,3876,15440,-322.9,14718
4553,13748,17335,-344.03,11568
4553,11733,12382,88.704,13060
4553,6589.6,14383,-90.132,62055
4554,5355.8,17598,-198.8,4357.7
4555,11946,9976.2,40.849,17212
4556,13587,15661,-166.88,3267.6
4556,9875.5,17557,44.312,30440
4556,9616.4,12816,-85.128,7265.8
4557,8088.7,5355.5,-20.067,17589
4557,3573.4,16901,-225.17,18297
4559,15139,7994.5,167.56,16490
4561,9609.4,12818,-94.927,11194
4563,3605.7,5809.2,-319.19,18933
4566,13498,1777.4,-347.51,18430
4566,11660,14030,114.76,10907
4566,5811.8,17762,-222.96,7112.9
4567,9507,14055,-2.8059,3228.5
4568,15332,10868,-278.3,30873
4568,14467,3814.5,-96.812,10549
4568,12171,10231,11.226,17172
4568,5612.5,17731,-382.72,39465
4569,9421.8,17299,-47.968,66297
4569,7004.7,13167,-82.633,41262
4569,4730,8173.4,-246.91,4806.3
4570,11666,2042.5,74.271,37741
4570,10638,7610,-1.4122,11172
4570,9501.5,14045,-36.047,11785
4570,4696.4,8172.3,-222.76,3210.1
4571,5443.4,17715,-254.38,3846.3
4572,3601.4,16903,-225.9,15921
4573,12901,15663,-11.498,53662
4575,5403.1,17696,-190.38,8186.3
4577,13306,13718,239.8,3529.4
4577,11412,2853.7,95.058,3965.1
4577,7810.4,14181,-47.212,20889
4577,6849.1,17120,23.92,26999
4578,13263,13607,396.16,6092.5
4578,11378,1615.2,-122.53,2741.2
4578,9881.6,1599.4,-175.4,11505
4579,15472,10018,-243.54,6959.5
4579,13255,13517,417.77,5338.8
4579,10761,12762,31.573,4003.8
4579,5921.7,13108,-136.47,12966
4580,13230,13325,76.557,16488
4581,5564.7,18461,-370.87,7988.7
4585,12201,7650.2,73.887,69352
4585,7797.5,6563,38.22,53919
4585,3875.5,15447,-304.19,12845
4585,2634.1,8767.1,-260.53,18314
4586,10223,3488.7,157.14,7090.2
4587,10227,10017,125,11723
4587,9503.5,14049,-45.315,9862.9
4587,4267.2,12850,12.874,52326
4588,12618,11442,162.2,27771
4588,5147.9,11878,-111.93,9696.9
4588,1144.3,9417.5,-165.54,12373
4589,15446,14132,-376.87,7042.5
4590,8400,10944,-125.7,6348.9
4592,12461,12973,112.41,18564
4592,11858,3773.3,124.38,25241
4592,3894.7,15466,-341.06,4886.3
4593,11665,15536,182.06,8799.3
4593,9584.6,18093,-68.293,11999
4593,4117.2,12890,-278.67,3743
4594,10228,10003,131,25329
4594,7175,10736,-161.94,9938.3
4595,14597,7990,80.051,16066
4595,11654,2246,62.294,12154
4595,8337.8,12939,-124.11,6753.6
4596,9504,14041,-10.5,21320
4596,8493.2,16701,-22.009,14209
4597,14132,2813.9,-228.07,5315.8
4597,9150.8,6408,140.5,1.1457e+05
4597,6331.8,11286,-104.27,28546
4597,5813.4,4461.9,-90.212,9578
4598,8055.2,2014.3,-306.23,14550
4598,8021.7,9901.8,-69.449,2600.7
4599,5192.1,17424,-242.09,18370
4600,13063,6611.5,-55.422,7537.9
4600,10925,3266.3,138.81,10146
4600,10358,7187.7,-45.505,61466
4601,13679,5188.2,29.932,14878
4602,14065,12696,105.29,1.1308e+05
4602,11917,6893.5,120.88,30863
4602,10645,9846.6,72.975,67831
4604,12122,4241,123.6,50701
4605,4492.3,15300,-102.28,15670
4606,13084,6613.6,-42.162,17421
4606,6387.8,13840,-104.47,15383
4606,4884.6,3888.8,-315.11,13104
4607,6102.5,4877.2,-63.98,9988
4608,4734.1,10386,-98.707,8175.9
4609,10779,8862.6,73.945,45574
4610,451.55,6425.1,-431.74,6550.4
4612,4289.4,16258,-287.23,4867.6
4613,14088,11295,248.45,34206
4614,4517.1,15292,-49.766,22633
4614,476.29,6399.9,-373.43,7777.4
4615,13515,15649,-151.24,64461
4616,15009,12494,-125.58,31259
4616,7753.9,7908.4,-25.625,15177
4617,7586.1,14095,28.258,50587
4620,14726,236.71,238.48,5925.3
4620,485.83,6387.1,-449.29,22762
4621,9836.6,10440,32.66,25730
4621,3625.1,14173,-222.82,44200
4622,12196,3187.5,247.04,25814
4623,11367,11517,118.91,16846
4624,16032,8664.9,-272.55,7018.7
4624,9502.3,14047,-5.2913,18699
4624,5094,10824,-101.73,31118
4625,16744,16316,-96.868,23738
4625,10670,15374,-73.377,17237
4626,14724,13652,-56.923,5082.3
4626,11864,9172.6,83.671,3952.6
4626,7190.3,10732,-178.51,4737.3
4627,15266,7683,155.98,4650.3
4627,12338,827.68,226.49,9255
4628,7302.6,8084.4,2.1281,33706
4630,12152,7711.9,-18.657,5520.6
4631,15756,6356.6,-184.01,2.2698e+05
4631,5715.6,18133,-234.08,9638.9
4633,16467,5379.4,-19.936,11458
4634,7165.8,3681.6,-181.69,15186
4636,12757,15039,130.68,13144
4636,3194.9,10133,-126.33,32171
4637,5955.1,15020,-80.828,6501.1
4638,13310,18740,-212.34,9660.1
4639,15275,14094,-308,12829
4639,13116,2143.2,-109.44,6600.9
4641,9707.4,1370.8,-249.78,14268
4642,14778,8015,95.341,1.0283e+05
4643,8750.7,13329,-103.01,19608
4643,6523.7,18490,-213.12,61924
4644,12900,5533.3,48.166,9337.6
4645,10495,917.03,-309.09,4298.2
4646,13520,3504.6,91.207,11448
4646,3625,14164,-204.39,24004
4647,2464.7,6988.6,10.1,12423
4648,9488.6,7294.3,-68.606,22627
4649,14885,12560,22.432,4034.4
4650,10044,14321,-11.826,28315
4650,4918.8,1558.5,-87.803,42305
4652,9967,13078,-50.638,5962
